PLAYER_ID,POSITION,TeamID,POSITION_SIMPLE
1626153,G,1610612737,G
1630552,F,1610612737,F
1630536,G,1610612737,G
1628989,G-F,1610612737,G
1630219,G,1610612737,G
1628995,F,1610612737,F
101150,G,1610612737,G
1627789,G-F,1610612737,G
201568,F,1610612737,F
203476,C,1610612737,C
1629027,G,1610612737,G
1629631,F-G,1610612737,F
203992,G,1610612737,G
203991,C,1610612737,C
1630168,F-C,1610612737,F
1628381,F-C,1610612737,F
1630602,F,1610612737,F
1630346,F,1610612738,F
1628369,F-G,1610612738,F
1627759,G-F,1610612738,G
1630238,F,1610612738,F
1628401,G,1610612738,G
1630202,G,1610612738,G
1629684,F,1610612738,F
203917,G,1610612738,G
1629752,F,1610612738,F
1630174,G-F,1610612738,G
1628464,F-C,1610612738,F
1630573,F,1610612738,F
203935,G,1610612738,G
1628436,C-F,1610612738,C
201143,C-F,1610612738,C
1629057,C-F,1610612738,C
1630271,G,1610612738,G
201567,F-C,1610612739,F
1629164,G,1610612739,G
200765,G,1610612739,G
1629012,G,1610612739,G
1627747,G,1610612739,G
1630596,C,1610612739,C
1630612,G,1610612739,G
1629650,C,1610612739,C
1630205,F,1610612739,F
1629685,G-F,1610612739,G
1629636,G,1610612739,G
1626224,F,1610612739,F
202334,C-F,1610612739,C
1628374,F-C,1610612739,F
1628386,C,1610612739,C
1629731,F-C,1610612739,F
1630171,F-G,1610612739,F
1629627,F,1610612740,F
1629607,G,1610612740,G
203468,G,1610612740,G
1628984,G,1610612740,G
1630529,F,1610612740,F
1630230,F,1610612740,F
1626195,C-F,1610612740,C
1629637,C-F,1610612740,C
1629109,F,1610612740,F
1630184,G,1610612740,G
1627742,F,1610612740,F
1630631,G,1610612740,G
202685,C,1610612740,C
203503,G,1610612740,G
1626204,F-C,1610612740,F
1630530,F,1610612740,F
202066,G-F,1610612740,G
1629632,G,1610612741,G
1628366,G,1610612741,G
202684,C-F,1610612741,C
1627884,F,1610612741,F
1627936,G,1610612741,G
1628972,G-F,1610612741,G
203897,G-F,1610612741,G
202696,C,1610612741,C
201942,G-F,1610612741,G
1630245,G,1610612741,G
1628396,C-F,1610612741,C
1630792,F,1610612741,F
1630250,C,1610612741,C
1629744,G,1610612741,G
1629750,G-F,1610612741,G
1629076,F,1610612741,F
1630172,F,1610612741,F
1628425,G-F,1610612742,G
1629033,G-F,1610612742,G
203504,G,1610612742,G
1630589,F,1610612742,F
203939,F-C,1610612742,F
1630182,G,1610612742,G
1627827,F,1610612742,F
203501,G-F,1610612742,G
1628973,G,1610612742,G
1628373,G,1610612742,G
203493,G-F,1610612742,G
203915,G,1610612742,G
1627737,F,1610612742,F
1628467,F,1610612742,F
202722,F,1610612742,F
1626246,C,1610612742,C
1629029,F-G,1610612742,F
203210,F-C,1610612743,F
1630210,G,1610612743,G
1629008,F,1610612743,F
1630538,G,1610612743,G
202326,C,1610612743,C
203115,G,1610612743,G
1627854,G,1610612743,G
1630267,G,1610612743,G
1628432,G,1610612743,G
1628420,G,1610612743,G
203999,C,1610612743,C
1630192,F-C,1610612743,F
203085,G,1610612743,G
1627750,G,1610612743,G
1628427,F,1610612743,F
201145,F,1610612743,F
203932,F,1610612743,F
1627780,G,1610612744,G
1630228,F,1610612744,F
1627814,G-F,1610612744,G
1629185,G,1610612744,G
1629673,G,1610612744,G
1630541,G,1610612744,G
1626172,F,1610612744,F
202357,F,1610612744,F
2738,G-F,1610612744,G
202691,G,1610612744,G
1629683,G,1610612744,G
203952,F,1610612744,F
203110,F,1610612744,F
201939,G,1610612744,G
203490,F,1610612744,F
1630164,C,1610612744,C
1629308,F,1610612744,F
1630224,G,1610612745,G
202322,G,1610612745,G
1628021,G-F,1610612745,G
1629645,G-F,1610612745,G
1630231,F,1610612745,F
1630256,F,1610612745,F
1630528,G,1610612745,G
201569,G,1610612745,G
1630227,G,1610612745,G
1630586,F,1610612745,F
203471,G,1610612745,G
1628981,F-C,1610612745,F
1630243,G,1610612745,G
1629726,G,1610612745,G
1630578,C,1610612745,C
1630237,F,1610612745,F
1626174,F,1610612745,F
1630206,G,1610612746,G
202704,G,1610612746,G
202695,F,1610612746,F
1630527,G,1610612746,G
1628379,G,1610612746,G
1629599,G-F,1610612746,G
202694,F,1610612746,F
202331,F,1610612746,F
1629611,G-F,1610612746,G
1629875,G,1610612746,G
1630554,G,1610612746,G
203918,G-F,1610612746,G
203496,F,1610612746,F
1626181,G,1610612746,G
201587,G-F,1610612746,G
1627826,C,1610612746,C
1628392,C-F,1610612746,C
201566,G,1610612747,G
201961,G,1610612747,G
203076,F-C,1610612747,F
201571,G,1610612747,G
1629659,G,1610612747,G
2544,F,1610612747,F
2546,F,1610612747,F
203145,G-F,1610612747,G
1628370,G,1610612747,G
1629134,G,1610612747,G
1626169,F-G,1610612747,F
1630559,G,1610612747,G
202340,G,1610612747,G
1629117,F,1610612747,F
1630644,G,1610612747,G
2730,C-F,1610612747,C
1630222,G,1610612747,G
1629216,G,1610612748,G
203506,G,1610612748,G
200768,G,1610612748,G
202693,F,1610612748,F
1628539,G,1610612748,G
1628389,C-F,1610612748,C
1629639,G,1610612748,G
1630606,G,1610612748,G
1628997,F,1610612748,F
200782,F,1610612748,F
203473,C,1610612748,C
202710,F,1610612748,F
1629312,F,1610612748,F
1629622,G-F,1610612748,G
2617,F,1610612748,F
1629130,F,1610612748,F
1630209,C,1610612748,C
201588,G,1610612749,G
1628975,G,1610612749,G
1630492,G,1610612749,G
1628960,G,1610612749,G
1626171,F,1610612749,F
201572,C,1610612749,C
1629670,F,1610612749,F
201950,G,1610612749,G
203114,F,1610612749,F
202083,G,1610612749,G
1626192,G,1610612749,G
201586,F,1610612749,F
1629623,G,1610612749,G
203507,F,1610612749,F
203648,F,1610612749,F
1630572,F-C,1610612749,F
1629730,G,1610612749,G
1626156,G,1610612750,G
1630162,G,1610612750,G
1630183,F,1610612750,F
1629669,G,1610612750,G
1627736,G,1610612750,G
1629162,G,1610612750,G
1629020,F,1610612750,F
1630195,F,1610612750,F
1627774,F,1610612750,F
1629675,C-F,1610612750,C
1627752,F,1610612750,F
1630233,F-C,1610612750,F
202328,F-C,1610612750,F
1629006,G,1610612750,G
201976,G,1610612750,G
1630593,G,1610612750,G
1626157,C-F,1610612750,C
203083,C,1610612751,C
1628971,G-F,1610612751,G
201933,F,1610612751,F
1630561,G,1610612751,G
201142,F,1610612751,F
201988,G,1610612751,G
201609,G,1610612751,G
1627732,G-F,1610612751,G
202681,G,1610612751,G
203925,G-F,1610612751,G
1630556,F,1610612751,F
1630549,F,1610612751,F
200746,C-F,1610612751,C
1630560,G,1610612751,G
203552,G,1610612751,G
1629651,F-C,1610612751,F
1630167,F,1610612752,F
1630540,G,1610612752,G
203457,C-F,1610612752,C
201565,G,1610612752,G
1630193,G,1610612752,G
1629656,G,1610612752,G
202689,G,1610612752,G
1629628,F-G,1610612752,F
1630624,F,1610612752,F
203095,G-F,1610612752,G
202692,G,1610612752,G
1629629,F-G,1610612752,F
1629011,C-F,1610612752,C
203944,F-C,1610612752,F
1630579,C,1610612752,C
1627853,G,1610612752,G
201959,F,1610612752,F
1628371,F,1610612753,F
1629643,F,1610612753,F
1630591,G,1610612753,G
1628964,C,1610612753,C
1629626,C-F,1610612753,C
1630181,G,1610612753,G
203914,G,1610612753,G
1629649,F,1610612753,F
1628365,G,1610612753,G
1629021,F-C,1610612753,F
1630532,F,1610612753,F
1629678,F,1610612753,F
1629962,G,1610612753,G
203082,G-F,1610612753,G
201577,C,1610612753,C
1628976,C-F,1610612753,C
1630175,G,1610612753,G
1628221,G,1610612754,G
1630169,G,1610612754,G
203933,F,1610612754,F
1630537,G,1610612754,G
1630613,G,1610612754,G
202362,F,1610612754,F
1627763,G,1610612754,G
204456,G,1610612754,G
1629052,F-G,1610612754,F
1630207,G-F,1610612754,G
1630543,F,1610612754,F
1627741,G,1610612754,G
1630188,F-C,1610612754,F
1630678,F,1610612754,F
1626167,C-F,1610612754,C
1629048,C-F,1610612754,C
201937,G,1610612754,G
1630178,G,1610612755,G
201935,G,1610612755,G
1629619,G,1610612755,G
1630198,G,1610612755,G
200794,F,1610612755,F
201599,C,1610612755,C
1630531,G,1610612755,G
202699,F,1610612755,F
201980,G,1610612755,G
1629718,G,1610612755,G
1629003,G-F,1610612755,G
1627777,F,1610612755,F
203954,C-F,1610612755,C
1629680,G-F,1610612755,G
1629646,C-F,1610612755,C
1627788,G-F,1610612755,G
1630194,F,1610612755,F
201580,C-F,1610612756,C
1628470,F,1610612756,F
1626164,G,1610612756,G
203901,G,1610612756,G
101108,G,1610612756,G
1628988,G,1610612756,G
1630688,F,1610612756,F
1629013,G,1610612756,G
1626166,G,1610612756,G
202687,C,1610612756,C
1630994,G,1610612756,G
203967,F-C,1610612756,F
1629028,C,1610612756,C
1629661,F,1610612756,F
1628969,F,1610612756,F
203109,F,1610612756,F
203081,G,1610612757,G
204060,F-G,1610612757,F
1629014,G,1610612757,G
1630570,F,1610612757,F
1630535,F,1610612757,F
202339,G,1610612757,G
1630553,G,1610612757,G
1630314,G,1610612757,G
1629642,F-G,1610612757,F
1628404,G,1610612757,G
1629604,F-G,1610612757,F
1630190,G,1610612757,G
1629833,G,1610612757,G
203463,G,1610612757,G
1626159,F-G,1610612757,F
203994,C,1610612757,C
1629712,G,1610612757,G
1628978,G,1610612758,G
1629056,G,1610612758,G
1628368,G,1610612758,G
1629002,F-C,1610612758,F
203090,F-G,1610612758,F
203200,F-G,1610612758,F
1627734,F-C,1610612758,F
1630558,G,1610612758,G
1626158,F,1610612758,F
203458,C,1610612758,C
203087,G-F,1610612758,G
1627745,C,1610612758,C
203084,F,1610612758,F
1626168,F,1610612758,F
1628367,G-F,1610612758,G
1629674,C,1610612758,C
1629022,G-F,1610612759,G
1629640,F-G,1610612759,F
1627749,G,1610612759,G
1626196,G,1610612759,G
1630563,G,1610612759,G
1630580,G-F,1610612759,G
203926,F,1610612759,F
1630597,G,1610612759,G
1629719,F,1610612759,F
1628380,F-C,1610612759,F
1630170,G-F,1610612759,G
1627751,C,1610612759,C
1630218,F,1610612759,F
1628966,F,1610612759,F
1630200,G,1610612759,G
1629111,C,1610612759,C
1629641,G-F,1610612759,G
1628983,G,1610612760,G
1630581,G,1610612760,G
1629652,G,1610612760,G
1628982,G-F,1610612760,G
1629647,F,1610612760,F
1630177,G,1610612760,G
1630322,F,1610612760,F
202324,F,1610612760,F
1629660,G-F,1610612760,G
1630197,F,1610612760,F
1630598,G,1610612760,G
1629676,F,1610612760,F
1630544,G,1610612760,G
1630249,G,1610612760,G
203488,F-C,1610612760,F
1629026,G-F,1610612760,G
1630526,F,1610612760,F
1629717,G,1610612761,G
1628384,F,1610612761,F
1630567,F,1610612761,F
1630173,F,1610612761,F
1630551,G-F,1610612761,G
1630525,G,1610612761,G
1629004,G-F,1610612761,G
1629067,G,1610612761,G
1629139,G-F,1610612761,G
201152,F,1610612761,F
1630201,G,1610612761,G
1627832,G,1610612761,G
203920,C,1610612761,C
1628449,F-C,1610612761,F
1629018,G-F,1610612761,G
1627783,F,1610612761,F
1630625,F,1610612761,F
203903,G,1610612762,G
1629672,F,1610612762,F
1630235,G,1610612762,G
1629638,G,1610612762,G
200752,F-G,1610612762,F
201144,G,1610612762,G
1630215,G,1610612762,G
1630270,F,1610612762,F
1628962,C-F,1610612762,C
202355,C,1610612762,C
1626220,F,1610612762,F
1627863,F-G,1610612762,F
203497,C,1610612762,C
1627823,F,1610612762,F
202711,F,1610612762,F
1628378,G,1610612762,G
1629001,G,1610612763,G
203937,F-G,1610612763,F
1630214,F,1610612763,F
1630179,G,1610612763,G
203500,C,1610612763,C
1630582,F,1610612763,F
1630583,F-C,1610612763,F
1630533,F,1610612763,F
1629630,G,1610612763,G
1628991,F-C,1610612763,F
1629634,F,1610612763,F
1626145,G,1610612763,G
1630217,G,1610612763,G
1629633,G-F,1610612763,G
1628415,G-F,1610612763,G
1629681,F-C,1610612763,F
1629723,G,1610612763,G
203484,G,1610612764,G
203078,G,1610612764,G
202397,G,1610612764,G
1630216,G,1610612764,G
204001,F-C,1610612764,F
1629060,F,1610612764,F
1630166,F,1610612764,F
1628418,C-F,1610612764,C
1630225,F,1610612764,F
1630264,F,1610612764,F
203526,G,1610612764,G
1630648,G,1610612764,G
1629655,F-C,1610612764,F
1630176,F-C,1610612764,F
1630557,F,1610612764,F
203107,G,1610612764,G
1628398,F,1610612764,F
1630595,G,1610612765,G
1629035,G,1610612765,G
1628402,G,1610612765,G
1628977,G,1610612765,G
1630165,G,1610612765,G
203924,F,1610612765,F
1630587,F,1610612765,F
203482,F-C,1610612765,F
203585,G,1610612765,G
1630296,F,1610612765,F
202709,G,1610612765,G
1630691,F,1610612765,F
1630191,F-C,1610612765,F
1628963,F,1610612765,F
1630240,G,1610612765,G
1630180,F,1610612765,F
1630568,C,1610612765,C
1628970,F,1610612766,F
1630163,G,1610612766,G
1626179,G,1610612766,G
202738,G,1610612766,G
1630547,G,1610612766,G
1629667,F-C,1610612766,F
1626149,F-C,1610612766,F
1628998,F,1610612766,F
1626162,F-G,1610612766,F
1630208,C,1610612766,C
1630575,G,1610612766,G
202330,F,1610612766,F
1630550,F,1610612766,F
1630539,C-F,1610612766,C
203486,F-C,1610612766,F
1629023,F,1610612766,F
1629083,F,1610612766,F
